ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,MRKT_TY_NM,MRKT_OPER_PD,STORE_CO,ADIT_DC,USE_GCCT_CN,HMPG_ADDR,TOILET_EXST_AT,PRKPLCE_EXST_AT,OPNNG_YEAR,TEL_NO,DATA_BASE_DE,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC483PO22N000000742,쇼핑,전통시장,미로예술원주중앙시장(원주중앙시장),강원,원주시,4213010100,중앙동,4213051500,중앙동,3.11104E+11,강원 원주시 중앙시장길 6,26428,라사397279,127.9491922,37.3500121,상설장,매일,597,농산물+의류/신발+가정용품+음식점업+기타소매업,,,Y,Y,1970,033-743-2570,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000743,쇼핑,전통시장,민속풍물시장,강원,원주시,4213010200,평원동,4213051500,중앙동,4.21304E+11,강원 원주시 풍물시장길 30,26430,라사402278,127.9541166,37.34898697,5일장,2일+7일,103,농산물+가공식품+의류/신발+기타소매업,,,Y,Y,2013,033-946-9114,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000744,쇼핑,전통시장,북원상가시장,강원,원주시,4213011200,태장동,4213062000,태장2동,4.21304E+11,강원 원주시 북원상가길 13,26316,라사397317,127.9488481,37.38437866,상설장,매일,141,농산물+축산물+의류/신발+가정용품,,,Y,Y,1992,033-742-7338,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000745,쇼핑,전통시장,원주남부시장,강원,원주시,4213010600,명륜동,4213054100,명륜1동,4.21303E+11,강원 원주시 치악로 1803,26441,라사402272,127.9544876,37.34301479,상설장,매일,205,농산물+축산물+가공식품+의류/신발+기타소매업,,,Y,Y,1983,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000746,쇼핑,전통시장,자유시장,강원,원주시,4213010100,중앙동,4213051500,중앙동,3.11104E+11,강원 원주시 중앙시장길 11,26428,라사397280,127.9486248,37.35022856,상설장,매일,449,의류/신발+가정용품+음식점업+기타소매업,,,Y,Y,1965,033-746-5037,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000747,쇼핑,전통시장,중앙시민전통시장,강원,원주시,4213010100,중앙동,4213051500,중앙동,3.11104E+11,강원 원주시 중앙시장길 31-3,26428,라사398281,127.9497145,37.35126624,상설장,매일,80,농산물+축산물+수산물+가공식품+기타소매업,,,Y,Y,2007,033-732-6501,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000748,쇼핑,전통시장,원통시장,강원,인제군,4281032021,북면 원통리,4281032000,북면,4.28104E+11,강원 인제군 북면 원통로178번길 7-1,24617,라아617138,128.2046174,38.12258112,상설장+5일장,2일+7일,63,농산물+축산물+가공식품+의류/신발+기타소매업,,,Y,Y,2006,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000749,쇼핑,전통시장,인제시장,강원,인제군,4281025021,인제읍 상동리,4281025000,인제읍,4.28104E+11,강원 인제군 인제읍 인제로178번길 14,24632,라아588076,128.1710768,38.06709944,상설장,매일,118,가공식품+의류/신발+가정용품+기타소매업+근린생활서비스,,,Y,Y,2009,033-461-3336,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000750,쇼핑,전통시장,고한구공탄시장(고한시장),강원,정선군,4277025321,고한읍 고한리,4277025300,고한읍,4.27704E+11,강원 정선군 고한읍 고한4길 38-6,26155,마사201122,128.8540542,37.20132181,상설장+5일장,1일+6일,85,농산물+축산물+가공식품+의류/신발+기타소매업,,,Y,Y,2006,033-591-4989,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000751,쇼핑,전통시장,임계사통팔달시장,강원,정선군,4277035025,임계면 송계리,4277035000,임계면,4.27704E+11,강원 정선군 임계면 송계3길 12,26110,마사195448,128.8525744,37.49511413,5일장,5일+10일,68,농산물+수산물+기타소매업,,,Y,Y,2013,033-562-2930,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000752,쇼핑,전통시장,정선사북시장,강원,정선군,4277025622,사북읍 사북리,4277025600,사북읍,4.27704E+11,강원 정선군 사북읍 사북2길 6-1,26153,마사167150,128.8162173,37.22736185,상설장,매일,69,농산물+기타소매업,,,Y,Y,2006,033-591-7277,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000753,쇼핑,전통시장,정선아리랑시장,강원,정선군,4277025021,정선읍 봉양리,4277025000,정선읍,4.27704E+11,강원 정선군 정선읍 봉양7길 39,26130,마사031318,128.6652264,37.38039035,상설장+5일장,2일+7일,170,농산물+기타소매업,,,Y,Y,2006,033-563-6200,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000754,쇼핑,전통시장,동송시장,강원,철원군,4278025921,동송읍 이평리,4278025900,동송읍,4.27804E+11,강원 철원군 동송읍 이평로47번길 16,24015,다아753232,127.218876,38.20880978,상설장+5일장,5일+10일,39,농산물+수산물+가공식품+음식점업+기타소매업,,,Y,Y,1982,033-455-2230,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000755,쇼핑,전통시장,동송전통시장,강원,철원군,4278025921,동송읍 이평리,4278025900,동송읍,4.27804E+11,강원 철원군 동송읍 이평로47번길 19,24015,다아754232,127.2192783,38.2089011,상설장+5일장,5일+10일,142,농산물+가공식품+의류/신발+음식점업,,,Y,Y,2007,033-455-6262,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000756,쇼핑,전통시장,신철원시장,강원,철원군,4278025621,갈말읍 신철원리,4278025600,갈말읍,4.27804E+11,강원 철원군 갈말읍 삼부연로18번길 16-2,24049,다아833160,127.3100254,38.14472692,상설장+5일장,3일+8일,62,농산물+축산물+가공식품+음식점업+기타소매업,,,Y,Y,1981,033-452-5350,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000757,쇼핑,전통시장,와수시장,강원,철원군,4278031022,서면 와수리,4278031000,서면,4.27804E+11,강원 철원군 서면 와수로184번길 6-3,24058,다아947265,127.4394938,38.23946579,상설장+5일장,1일+6일,104,가공식품+의류/신발+기타소매업,,,Y,Y,1980,033-458-9688,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000758,쇼핑,전통시장,제일종합시장,강원,춘천시,4211010900,죽림동,4211054500,약사명동,4.21104E+11,강원 춘천시 약사고개길 13,24355,라사198864,127.7260807,37.87748142,상설장,매일,244,의류/신발+가정용품+음식점업+기타소매업+근린생활서비스,,,Y,Y,1985,033-254-7320,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000759,쇼핑,전통시장,춘천남부시장,강원,춘천시,4211011200,효자동,4211062000,효자1동,4.21103E+11,강원 춘천시 공지로 367,24365,라사198856,127.7260495,37.87056273,상설장,매일,56,음식점업+기타소매업+근린생활서비스,,,Y,Y,1983,033-242-1561,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000760,쇼핑,전통시장,춘천동부시장,강원,춘천시,4211011000,운교동,4211053000,조운동,4.14304E+11,강원 춘천시 동부시장길 8,24350,라사205864,127.734114,37.87723546,상설장,매일,131,축산물+수산물+가공식품+의류/신발+기타소매업,,,Y,Y,1988,033-254-2235,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000761,쇼핑,전통시장,춘천번개시장,강원,춘천시,4211011300,소양로1가,4211057000,근화동,4.16703E+11,강원 춘천시 소양로 212,24247,라사198880,127.7263073,37.89183308,상설장,매일,54,농산물+수산물+가공식품+음식점업+기타소매업,,,Y,Y,2014,033-244-3579,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000762,쇼핑,전통시장,춘천서부시장,강원,춘천시,4211011400,소양로2가,4211058000,소양동,4.21103E+11,강원 춘천시 서부대성로 12,24272,라사197872,127.7246493,37.88481452,상설장,매일,311,축산물+가공식품+가정용품+기타소매업,,,Y,Y,1992,033-242-5004,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000763,쇼핑,전통시장,춘천중앙시장,강원,춘천시,4211010500,중앙로2가,4211054500,약사명동,4.21104E+11,강원 춘천시 중앙로77번길 4-4,24354,라사198865,127.7257538,37.87849419,상설장,매일,200,가공식품+의류/신발+가정용품+음식점업+기타소매업,,,Y,Y,1962,033-254-2558,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000764,쇼핑,전통시장,춘천풍물시장,강원,춘천시,4211012100,온의동,4211067500,강남동,4.21103E+11,강원 춘천시 영서로 2352-54,24364,라사193851,127.7195843,37.86623705,상설장+5일장,2일+7일,143,농산물+축산물+수산물+기타소매업+근린생활서비스,,,Y,Y,2010,033-253-5814,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000765,쇼핑,전통시장,춘천후평시장,강원,춘천시,4211012000,후평동,4211061000,후평2동,4.21104E+11,강원 춘천시 효평길 104,24277,라사217868,127.746783,37.88079022,상설장,매일,67,축산물+수산물+가공식품+가정용품+기타소매업,,,Y,Y,2009,033-256-7595,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000766,쇼핑,전통시장,장성중앙시장,강원,태백시,4219010200,장성동,4219059500,장성동,3.17104E+11,강원 태백시 장성1길 190,26052,마사341012,129.009713,37.10068429,상설장+5일장,4일+14일,47,농산물+축산물+수산물+가공식품+기타소매업,,,Y,Y,1977,033-581-6521,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000767,쇼핑,전통시장,황지자유시장,강원,태백시,4219011200,통동,4219052500,황연동,4.21904E+11,강원 태백시 통리재길 6-13,26029,마사368093,129.0412268,37.17303883,상설장,매일,146,농산물+축산물+수산물+가정용품+기타소매업,,,Y,Y,1971,033-552-2634,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000768,쇼핑,전통시장,봉평전통시장(봉평시장),강원,평창군,4276034021,봉평면 창동리,4276034000,봉평면,4.27604E+11,강원 평창군 봉평면 허생원장터길 15,25304,라사774577,128.3772803,37.61559178,상설장+5일장,2일+7일,57,농산물+기타소매업,,,Y,Y,2006,033-333-3369,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000769,쇼핑,전통시장,진부전통시장,강원,평창군,4276036021,진부면 하진부리,4276036000,진부면,4.27604E+11,강원 평창군 진부면 진부새싹길 28-7,25325,라사933603,128.5579259,37.63821679,5일장,3일+8일,105,농산물+수산물+의류/신발+가정용품+기타소매업,,,Y,Y,2005,033-335-7330,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000770,쇼핑,전통시장,평창대화시장,강원,평창군,4276033021,대화면 대화리,4276033000,대화면,3.02304E+11,강원 평창군 대화면 대화4길 14,25358,라사843450,128.4539931,37.50110318,5일장,4일+9일,96,농산물+수산물+의류/신발+가정용품+음식점업,,,Y,Y,2007,033-333-6636,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000771,쇼핑,전통시장,평창올림픽시장(평창전통시장),강원,평창군,4276025023,평창읍 하리,4276025000,평창읍,4.27603E+11,강원 평창군 평창읍 평창중앙로 27-26,25376,라사792301,128.3947832,37.36723552,상설장+5일장,5일+10일,90,농산물+가공식품+기타소매업,,,Y,Y,2005,033-332-8804,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000772,쇼핑,전통시장,홍천시장,강원,홍천군,4272025022,홍천읍 신장대리,4272025000,홍천읍,4.27204E+11,강원 홍천군 홍천읍 홍천로7길 14,25137,라사340657,127.8859068,37.69053885,5일장,1일+6일,121,농산물+수산물+가공식품+의류/신발+기타소매업,,,Y,N,2002,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000773,쇼핑,전통시장,홍천중앙시장,강원,홍천군,4272025022,홍천읍 신장대리,4272025000,홍천읍,4.27204E+11,강원 홍천군 홍천읍 홍천로8길 17,25137,라사340657,127.886165,37.69108298,상설장,매일,108,농산물+축산물+수산물+가공식품,,,Y,N,1981,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000774,쇼핑,전통시장,화천재래시장,강원,화천군,4279025022,화천읍 하리,4279025000,화천읍,1.14703E+11,강원 화천군 화천읍 중앙로 24,24127,라아180115,127.7064262,38.10390468,상설장+5일장,3일+8일,97,농산물+축산물+의류/신발+가정용품+기타소매업,,,Y,Y,2005,033-442-4013,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000775,쇼핑,전통시장,횡성시장,강원,횡성군,4273025021,횡성읍 읍상리,4273025000,횡성읍,4.27304E+11,강원 횡성군 횡성읍 문정로19번길 10,25232,라사430435,127.9867302,37.48989095,상설장+5일장,1일+6일,133,농산물+축산물+의류/신발+음식점업+기타소매업,,,Y,Y,1998,033-342-2389,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000776,쇼핑,전통시장,괴산전통시장,충북,괴산군,4376025021,괴산읍 동부리,4376025000,괴산읍,4.37605E+11,충북 괴산군 괴산읍 읍내로15길 8-8,28030,라바263681,127.7950238,36.81121857,5일장,3일+8일,151,농산물+축산물+수산물,,,Y,Y,2006,043-832-0250,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000777,쇼핑,전통시장,목도재래시장,충북,괴산군,4376041021,불정면 목도리,4376041000,불정면,4.37603E+11,충북 괴산군 불정면 목도로 14,28002,라바316748,127.8549397,36.87133553,상설장+5일장,4일+9일,66,농산물+축산물+가공식품+음식점업+기타소매업,,,Y,Y,2007,,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000778,쇼핑,전통시장,청천전통시장,충북,괴산군,4376036021,청천면 청천리,4376036000,청천면,4.37605E+11,충북 괴산군 청천면 청천2길 10,28063,라바212512,127.7378486,36.65914238,상설장+5일장,5일,110,농산물+음식점업+기타소매업,,,Y,Y,2006,043-834-6636,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000779,쇼핑,전통시장,단양구경시장(단양인정시장),충북,단양군,4380025026,단양읍 도전리,4380025000,단양읍,4.38005E+11,충북 단양군 단양읍 도전5길 31,27011,라바774874,128.3699808,36.98249125,상설장+5일장,1일+6일,120,농산물+축산물+기타소매업,,,Y,Y,2006,043-422-1706,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000780,쇼핑,전통시장,매포전통시장(매포재래시장),충북,단양군,4380025327,매포읍 평동리,4380025300,매포읍,4.38005E+11,충북 단양군 매포읍 평동24길 8,27005,라바710931,128.2990703,37.03422045,상설장+5일장,4일+9일,62,농산물+의류/신발+가정용품+기타소매업,,,Y,Y,2008,043-422-8181,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000781,쇼핑,전통시장,보은전통시장,충북,보은군,4372025021,보은읍 삼산리,4372025000,보은읍,3.11403E+11,충북 보은군 보은읍 삼산로 17-1,28949,라바197318,127.7201148,36.48430017,상설장+5일장,1일+6일,49,농산물+축산물+기타소매업,,,Y,Y,2005,043-543-6688,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000782,쇼핑,전통시장,결초보은시장(구 보은종합시장),충북,보은군,4372025021,보은읍 삼산리,4372025000,보은읍,4.37205E+11,충북 보은군 보은읍 삼산로3길 12-1,28949,라바196317,127.7193209,36.48292036,상설장,매일,113,의류/신발+기타소매업+근린생활서비스,,,Y,Y,2009,043-543-1211,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000783,쇼핑,전통시장,영동전통시장,충북,영동군,4374025021,영동읍 계산리,4374025000,영동읍,4.37405E+11,충북 영동군 영동읍 영산로1길 13-1,29145,라마248975,127.7761407,36.17490545,상설장+5일장,4일+9일,174,농산물+축산물+수산물+의류/신발+음식점업,,,Y,Y,2005,043-742-0808,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
KC483PO22N000000784,쇼핑,전통시장,영동중앙시장,충북,영동군,4374025021,영동읍 계산리,4374025000,영동읍,1.14703E+11,충북 영동군 영동읍 중앙로 21,29145,라마247975,127.7756995,36.17466742,상설장+5일장,4일+9일,95,가공식품+의류/신발+가정용품+음식점업+근린생활서비스,,,Y,Y,2006,043-743-5611,20220706,20220706,소상공인시장진흥공단,KC_483_DMSTC_MCST_TRNMKT_2022,20220706
